BASE	ESQUEMA	TABLA	FILAS	LINEAS	ESTADO
dwh	dwh	fct_factu_mayot_2013_09	182	183	OK
dwh	dwh	fct_factu_mayot_2013_10	709	710	OK
dwh	dwh	fct_factu_mayot_2013_11	544	545	OK
dwh	dwh	fct_factu_mayot_2013_12	659	660	OK
dwh	dwh	fct_factu_mayot_2014_01	176	177	OK
dwh	dwh	fct_factu_mayot_2014_02	434	435	OK
dwh	dwh	fct_factu_mayot_2014_03	424	425	OK
dwh	dwh	fct_factu_mayot_2014_04	449	450	OK
dwh	dwh	fct_factu_mayot_2014_05	430	431	OK
dwh	dwh	fct_factu_mayot_2014_06	420	421	OK
dwh	dwh	fct_factu_mayot_2014_07	513	514	OK
dwh	dwh	fct_factu_mayot_2014_08	489	490	OK
dwh	dwh	fct_factu_mayot_2014_09	470	471	OK
dwh	dwh	fct_factu_mayot_2014_10	458	459	OK
dwh	dwh	fct_factu_mayot_2014_11	292	293	OK
dwh	dwh	fct_factu_mayot_2014_12	359	360	OK
dwh	dwh	fct_factu_mayot_2015_01	329	330	OK
dwh	dwh	fct_factu_mayot_2015_02	357	358	OK
dwh	dwh	fct_factu_mayot_2015_03	378	379	OK
dwh	dwh	fct_factu_mayot_2015_04	304	305	OK
dwh	dwh	fct_factu_mayot_2015_05	324	325	OK
dwh	dwh	fct_factu_mayot_2015_06	288	289	OK
dwh	dwh	fct_factu_mayot_2015_07	324	325	OK
dwh	dwh	fct_factu_mayot_2015_08	325	326	OK
dwh	dwh	fct_factu_mayot_2015_09	281	282	OK
dwh	dwh	fct_factu_mayot_2015_10	251	252	OK
dwh	dwh	fct_factu_mayot_2015_11	313	314	OK
dwh	dwh	fct_factu_mayot_2015_12	375	376	OK
dwh	dwh	fct_factu_mayot_2016_01	308	309	OK
dwh	dwh	fct_factu_mayot_2016_02	289	290	OK
dwh	dwh	fct_factu_mayot_2016_03	65	66	OK
dwh	dwh	fct_factu_mayot_2016_04	56	57	OK
dwh	dwh	fct_factu_mayot_2016_05	18	19	OK
dwh	dwh	fct_factu_may_2004_12	48	49	OK
dwh	dwh	fct_factu_may_2005_01	47	48	OK
dwh	dwh	fct_factu_may_2005_02	47	48	OK
dwh	dwh	fct_factu_may_2005_03	56	57	OK
dwh	dwh	fct_factu_may_2005_04	49	50	OK
dwh	dwh	fct_factu_may_2005_05	66	67	OK
dwh	dwh	fct_factu_may_2005_06	84	85	OK
dwh	dwh	fct_factu_may_2005_07	85	86	OK
dwh	dwh	fct_factu_may_2005_08	65	66	OK
dwh	dwh	fct_factu_may_2005_09	55	56	OK
dwh	dwh	fct_factu_may_2005_10	42	43	OK
dwh	dwh	fct_factu_may_2005_11	51	52	OK
dwh	dwh	fct_factu_may_2005_12	98	99	OK
dwh	dwh	fct_factu_may_2006_01	46	47	OK
dwh	dwh	fct_factu_may_2006_02	55	56	OK
dwh	dwh	fct_factu_may_2006_03	65	66	OK
dwh	dwh	fct_factu_may_2006_04	44	45	OK
dwh	dwh	fct_factu_may_2006_05	75	76	OK
dwh	dwh	fct_factu_may_2006_06	68	69	OK
dwh	dwh	fct_factu_may_2006_07	85	86	OK
dwh	dwh	fct_factu_may_2006_08	93	94	OK
dwh	dwh	fct_factu_may_2006_09	85	86	OK
dwh	dwh	fct_factu_may_2006_10	105	106	OK
dwh	dwh	fct_factu_may_2006_11	102	103	OK
dwh	dwh	fct_factu_may_2006_12	95	96	OK
dwh	dwh	fct_factu_may_2007_01	92	93	OK
dwh	dwh	fct_factu_may_2007_02	90	91	OK
dwh	dwh	fct_factu_may_2007_03	117	118	OK
dwh	dwh	fct_factu_may_2007_04	68	69	OK
dwh	dwh	fct_factu_may_2007_05	85	86	OK
dwh	dwh	fct_factu_may_2007_06	88	89	OK
dwh	dwh	fct_factu_may_2007_07	103	104	OK
dwh	dwh	fct_factu_may_2007_08	86	87	OK
dwh	dwh	fct_factu_may_2007_09	77	78	OK
dwh	dwh	fct_factu_may_2007_10	74	75	OK
dwh	dwh	fct_factu_may_2007_11	86	87	OK
dwh	dwh	fct_factu_may_2007_12	74	75	OK
dwh	dwh	fct_factu_may_2008_01	79	80	OK
dwh	dwh	fct_factu_may_2008_02	44	45	OK
dwh	dwh	fct_factu_may_2008_03	53	54	OK
dwh	dwh	fct_factu_may_2008_04	46	47	OK
dwh	dwh	fct_factu_may_2008_05	32	33	OK
dwh	dwh	fct_factu_may_2008_06	47	48	OK
dwh	dwh	fct_factu_may_2008_07	51	52	OK
dwh	dwh	fct_factu_may_2008_08	48	49	OK
dwh	dwh	fct_factu_may_2008_09	42	43	OK
dwh	dwh	fct_factu_may_2008_10	39	40	OK
dwh	dwh	fct_factu_may_2008_11	30	31	OK
dwh	dwh	fct_factu_may_2008_12	51	52	OK
dwh	dwh	fct_factu_may_2009_01	58	59	OK
dwh	dwh	fct_factu_may_2009_02	46	47	OK
dwh	dwh	fct_factu_may_2009_03	34	35	OK
dwh	dwh	fct_factu_may_2009_04	36	37	OK
dwh	dwh	fct_factu_may_2009_05	66	67	OK
dwh	dwh	fct_factu_may_2009_06	50	51	OK
dwh	dwh	fct_factu_may_2009_07	68	69	OK
dwh	dwh	fct_factu_may_2009_08	52	53	OK
dwh	dwh	fct_factu_may_2009_09	62	63	OK
dwh	dwh	fct_factu_may_2009_10	63	64	OK
dwh	dwh	fct_factu_may_2009_11	75	76	OK
dwh	dwh	fct_factu_may_2009_12	71	72	OK
dwh	dwh	fct_factu_may_2010_01	61	62	OK
dwh	dwh	fct_factu_may_2010_02	52	53	OK
dwh	dwh	fct_factu_may_2010_03	64	65	OK
dwh	dwh	fct_factu_may_2010_04	53	54	OK
dwh	dwh	fct_factu_may_2010_05	64	65	OK
dwh	dwh	fct_factu_may_2010_06	62	63	OK
dwh	dwh	fct_factu_may_2010_07	58	59	OK
dwh	dwh	fct_factu_may_2010_08	77	78	OK
dwh	dwh	fct_factu_may_2010_09	73	74	OK
dwh	dwh	fct_factu_may_2010_10	77	78	OK
dwh	dwh	fct_factu_may_2010_11	65	66	OK
dwh	dwh	fct_factu_may_2010_12	74	75	OK
dwh	dwh	fct_factu_may_2011_01	70	71	OK
dwh	dwh	fct_factu_may_2011_02	76	77	OK
dwh	dwh	fct_factu_may_2011_03	81	82	OK
dwh	dwh	fct_factu_may_2011_04	78	79	OK
dwh	dwh	fct_factu_may_2011_05	92	93	OK
dwh	dwh	fct_factu_may_2011_06	82	83	OK
dwh	dwh	fct_factu_may_2011_07	91	92	OK
dwh	dwh	fct_factu_may_2011_08	95	96	OK
dwh	dwh	fct_factu_may_2011_09	78	79	OK
dwh	dwh	fct_factu_may_2011_10	55	56	OK
dwh	dwh	fct_factu_may_2011_11	61	62	OK
dwh	dwh	fct_factu_may_2011_12	81	82	OK
dwh	dwh	fct_factu_may_2012_01	67	68	OK
dwh	dwh	fct_factu_may_2012_02	63	64	OK
dwh	dwh	fct_factu_may_2012_03	64	65	OK
dwh	dwh	fct_factu_may_2012_04	53	54	OK
dwh	dwh	fct_factu_may_2012_05	71	72	OK
dwh	dwh	fct_factu_may_2012_06	72	73	OK
dwh	dwh	fct_factu_may_2012_07	70	71	OK
dwh	dwh	fct_factu_may_2012_08	77	78	OK
dwh	dwh	fct_factu_may_2012_09	70	71	OK
dwh	dwh	fct_factu_may_2012_10	62	63	OK
dwh	dwh	fct_factu_may_2012_11	73	74	OK
dwh	dwh	fct_factu_may_2012_12	65	66	OK
dwh	dwh	fct_factu_may_2013_01	71	72	OK
dwh	dwh	fct_factu_may_2013_02	68	69	OK
dwh	dwh	fct_factu_may_2013_03	70	71	OK
dwh	dwh	fct_factu_may_2013_04	64	65	OK
dwh	dwh	fct_factu_may_2013_05	60	61	OK
dwh	dwh	fct_factu_may_2013_06	97	98	OK
dwh	dwh	fct_factu_may_2013_07	87	88	OK
dwh	dwh	fct_factu_may_2013_08	90	91	OK
dwh	dwh	fct_factu_may_2013_09	86	87	OK
dwh	dwh	fct_factu_may_2013_10	96	97	OK
dwh	dwh	fct_factu_may_2013_11	58	59	OK
dwh	dwh	fct_factu_may_2013_12	66	67	OK
dwh	dwh	fct_factu_may_2014_01	82	83	OK
dwh	dwh	fct_factu_may_2014_02	78	79	OK
dwh	dwh	fct_factu_may_2014_03	65	66	OK
dwh	dwh	fct_factu_may_2014_04	55	56	OK
dwh	dwh	fct_factu_may_2014_05	75	76	OK
dwh	dwh	fct_factu_may_2014_06	54	55	OK
dwh	dwh	fct_factu_may_2014_07	57	58	OK
dwh	dwh	fct_factu_may_2014_08	31	32	OK
dwh	dwh	fct_factu_may_2014_09	54	55	OK
dwh	dwh	fct_factu_may_2014_10	59	60	OK
dwh	dwh	fct_factu_may_2014_11	43	44	OK
dwh	dwh	fct_factu_may_2014_12	44	45	OK
dwh	dwh	fct_factu_may_2015_01	42	43	OK
dwh	dwh	fct_factu_may_2015_02	28	29	OK
dwh	dwh	fct_factu_may_2015_03	48	49	OK
dwh	dwh	fct_factu_may_2015_04	47	48	OK
dwh	dwh	fct_factu_may_2015_05	40	41	OK
dwh	dwh	fct_factu_may_2015_06	65	66	OK
dwh	dwh	fct_factu_may_2015_07	39	40	OK
dwh	dwh	fct_factu_may_2015_08	29	30	OK
dwh	dwh	fct_factu_may_2015_09	44	45	OK
dwh	dwh	fct_factu_may_2015_10	45	46	OK
dwh	dwh	fct_factu_may_2015_11	20	21	OK
dwh	dwh	fct_factu_may_2015_12	34	35	OK
dwh	dwh	fct_factu_may_2016_01	31	32	OK
dwh	dwh	fct_factu_may_2016_02	34	35	OK
dwh	dwh	fct_factu_may_2016_03	33	34	OK
dwh	dwh	fct_factu_may_2016_04	44	45	OK
dwh	dwh	fct_factu_may_2016_05	14	15	OK
dwh	dwh	fct_factv_ant_deu	0	1	OK
dwh	dwh	fct_factv_ant_deu_2004_12	138077	138078	OK
dwh	dwh	fct_factv_ant_deu_2005_01	141415	141416	OK
dwh	dwh	fct_factv_ant_deu_2005_02	142779	142780	OK
dwh	dwh	fct_factv_ant_deu_2005_03	143360	143361	OK
dwh	dwh	fct_factv_ant_deu_2005_04	144236	144237	OK
dwh	dwh	fct_factv_ant_deu_2005_05	145919	145920	OK
dwh	dwh	fct_factv_ant_deu_2005_06	148647	148648	OK
dwh	dwh	fct_factv_ant_deu_2005_07	152306	152307	OK
dwh	dwh	fct_factv_ant_deu_2005_08	153406	153407	OK
dwh	dwh	fct_factv_ant_deu_2005_09	155300	155301	OK
dwh	dwh	fct_factv_ant_deu_2005_10	154592	154593	OK
dwh	dwh	fct_factv_ant_deu_2005_11	158948	158949	OK
dwh	dwh	fct_factv_ant_deu_2005_12	163548	163549	OK
dwh	dwh	fct_factv_ant_deu_2006_01	166783	166784	OK
dwh	dwh	fct_factv_ant_deu_2006_02	168909	168910	OK
dwh	dwh	fct_factv_ant_deu_2006_03	169127	169128	OK
dwh	dwh	fct_factv_ant_deu_2006_04	172245	172246	OK
dwh	dwh	fct_factv_ant_deu_2006_05	171515	171516	OK
dwh	dwh	fct_factv_ant_deu_2006_06	174742	174743	OK
dwh	dwh	fct_factv_ant_deu_2006_07	175427	175428	OK
dwh	dwh	fct_factv_ant_deu_2006_08	175949	175950	OK
dwh	dwh	fct_factv_ant_deu_2006_09	180761	180762	OK
dwh	dwh	fct_factv_ant_deu_2006_10	183872	183873	OK
dwh	dwh	fct_factv_ant_deu_2006_11	188367	188368	OK
dwh	dwh	fct_factv_ant_deu_2006_12	189562	189563	OK
dwh	dwh	fct_factv_ant_deu_2007_01	3029	3030	OK
dwh	dwh	fct_factv_ant_deu_2007_02	196667	196668	OK
dwh	dwh	fct_factv_ant_deu_2007_03	197655	197656	OK
dwh	dwh	fct_factv_ant_deu_2007_04	2673	2674	OK
dwh	dwh	fct_factv_ant_deu_2007_05	2821	2822	OK
dwh	dwh	fct_factv_ant_deu_2007_06	2199	2200	OK
dwh	dwh	fct_factv_ant_deu_2007_07	2305	2306	OK
dwh	dwh	fct_factv_ant_deu_2007_08	2381	2382	OK
dwh	dwh	fct_factv_ant_deu_2007_09	2556	2557	OK
dwh	dwh	fct_factv_ant_deu_2007_10	2007	2008	OK
dwh	dwh	fct_factv_ant_deu_2007_11	2337	2338	OK
dwh	dwh	fct_factv_ant_deu_2007_12	2505	2506	OK
dwh	dwh	fct_factv_ant_deu_2008_01	2715	2716	OK
dwh	dwh	fct_factv_ant_deu_2008_02	2968	2969	OK
dwh	dwh	fct_factv_ant_deu_2008_03	3320	3321	OK
dwh	dwh	fct_factv_ant_deu_2008_04	3294	3295	OK
dwh	dwh	fct_factv_ant_deu_2008_05	3047	3048	OK
dwh	dwh	fct_factv_ant_deu_2008_06	6903	6904	OK
dwh	dwh	fct_factv_ant_deu_2008_07	2782	2783	OK
dwh	dwh	fct_factv_ant_deu_2008_08	2799	2800	OK
dwh	dwh	fct_factv_ant_deu_2008_09	2687	2688	OK
dwh	dwh	fct_factv_ant_deu_2008_10	2651	2652	OK
dwh	dwh	fct_factv_ant_deu_2008_11	2598	2599	OK
dwh	dwh	fct_factv_ant_deu_2008_12	2585	2586	OK
dwh	dwh	fct_factv_ant_deu_2009_01	242824	242825	OK
dwh	dwh	fct_factv_ant_deu_2009_02	245849	245850	OK
dwh	dwh	fct_factv_ant_deu_2009_03	245071	245072	OK
dwh	dwh	fct_factv_ant_deu_2009_04	247179	247180	OK
dwh	dwh	fct_factv_ant_deu_2009_05	251060	251061	OK
dwh	dwh	fct_factv_ant_deu_2009_06	251137	251138	OK
dwh	dwh	fct_factv_ant_deu_2009_07	250251	250252	OK
dwh	dwh	fct_factv_ant_deu_2009_08	252230	252231	OK
dwh	dwh	fct_factv_ant_deu_2009_09	255430	255431	OK
dwh	dwh	fct_factv_ant_deu_2009_10	256177	256178	OK
dwh	dwh	fct_factv_ant_deu_2009_11	259540	259541	OK
dwh	dwh	fct_factv_ant_deu_2009_12	258826	258827	OK
dwh	dwh	fct_factv_ant_deu_2010_01	264349	264350	OK
dwh	dwh	fct_factv_ant_deu_2010_02	269976	269977	OK
dwh	dwh	fct_factv_ant_deu_2010_03	268414	268415	OK
dwh	dwh	fct_factv_ant_deu_2010_04	275088	275089	OK
dwh	dwh	fct_factv_ant_deu_2010_05	278886	278887	OK
dwh	dwh	fct_factv_ant_deu_2010_06	284728	284729	OK
dwh	dwh	fct_factv_ant_deu_2010_07	287052	287053	OK
dwh	dwh	fct_factv_ant_deu_2010_08	291117	291118	OK
dwh	dwh	fct_factv_ant_deu_2010_09	299957	299958	OK
dwh	dwh	fct_factv_ant_deu_2010_10	304619	304620	OK
dwh	dwh	fct_factv_ant_deu_2010_11	311498	311499	OK
dwh	dwh	fct_factv_ant_deu_2010_12	314590	314591	OK
dwh	dwh	fct_factv_ant_deu_2011_01	1	2	OK
dwh	dwh	fct_factv_ant_deu_2011_02	333962	333963	OK
dwh	dwh	fct_factv_ant_deu_2011_03	331912	331913	OK
dwh	dwh	fct_factv_ant_deu_2011_04	343863	343864	OK
dwh	dwh	fct_factv_ant_deu_2011_05	344143	344144	OK
dwh	dwh	fct_factv_ant_deu_2011_06	350958	350959	OK
dwh	dwh	fct_factv_ant_deu_2011_07	356586	356587	OK
dwh	dwh	fct_factv_ant_deu_2011_08	360767	360768	OK
dwh	dwh	fct_factv_ant_deu_2011_09	371440	371441	OK
dwh	dwh	fct_factv_ant_deu_2011_10	375263	375264	OK
dwh	dwh	fct_factv_ant_deu_2011_11	382154	382155	OK
dwh	dwh	fct_factv_ant_deu_2011_12	386309	386310	OK
dwh	dwh	fct_factv_ant_deu_2012_01	394656	394657	OK
dwh	dwh	fct_factv_ant_deu_2012_02	403767	403768	OK
dwh	dwh	fct_factv_ant_deu_2012_03	406430	406431	OK
dwh	dwh	fct_factv_ant_deu_2012_04	414786	414787	OK
dwh	dwh	fct_factv_ant_deu_2012_05	417431	417432	OK
dwh	dwh	fct_factv_ant_deu_2012_06	427722	427723	OK
dwh	dwh	fct_factv_ant_deu_2012_07	428111	428112	OK
dwh	dwh	fct_factv_ant_deu_2012_08	434787	434788	OK
dwh	dwh	fct_factv_ant_deu_2012_09	446427	446428	OK
dwh	dwh	fct_factv_ant_deu_2012_10	447141	447142	OK
dwh	dwh	fct_factv_ant_deu_2012_11	455633	455634	OK
dwh	dwh	fct_factv_ant_deu_2012_12	461690	461691	OK
dwh	dwh	fct_factv_ant_deu_2013_01	466331	466332	OK
dwh	dwh	fct_factv_ant_deu_2013_02	473605	473606	OK
dwh	dwh	fct_factv_ant_deu_2013_03	474824	474825	OK
dwh	dwh	fct_factv_ant_deu_2013_04	476994	476995	OK
dwh	dwh	fct_factv_ant_deu_2013_05	479395	479396	OK
dwh	dwh	fct_factv_ant_deu_2013_06	487016	487017	OK
dwh	dwh	fct_factv_ant_deu_2013_07	488556	488557	OK
dwh	dwh	fct_factv_ant_deu_2013_08	494267	494268	OK
dwh	dwh	fct_factv_ant_deu_2013_09	499228	499229	OK
dwh	dwh	fct_factv_ant_deu_2013_10	500577	500578	OK
dwh	dwh	fct_factv_ant_deu_2013_11	502358	502359	OK
dwh	dwh	fct_factv_ant_deu_2013_12	501402	501403	OK
dwh	dwh	fct_factv_ant_deu_2014_01	504089	504090	OK
dwh	dwh	fct_factv_ant_deu_2014_02	513776	513777	OK
dwh	dwh	fct_factv_ant_deu_2014_03	511215	511216	OK
dwh	dwh	fct_factv_ant_deu_2014_04	518297	518298	OK
dwh	dwh	fct_factv_ant_deu_2014_05	516331	516332	OK
dwh	dwh	fct_factv_ant_deu_2014_06	521377	521378	OK
dwh	dwh	fct_factv_ant_deu_2014_07	520089	520090	OK
dwh	dwh	fct_factv_ant_deu_2014_08	521645	521646	OK
dwh	dwh	fct_factv_ant_deu_2014_09	524293	524294	OK
dwh	dwh	fct_factv_ant_deu_2014_10	524816	524817	OK
dwh	dwh	fct_factv_ant_deu_2014_11	528884	528885	OK
dwh	dwh	fct_factv_ant_deu_2014_12	529510	529511	OK
dwh	dwh	fct_factv_ant_deu_2015_01	533241	533242	OK
dwh	dwh	fct_factv_ant_deu_2015_02	545150	545151	OK
dwh	dwh	fct_factv_ant_deu_2015_03	545819	545820	OK
dwh	dwh	fct_factv_ant_deu_2015_04	556716	556717	OK
dwh	dwh	fct_factv_ant_deu_2015_05	565705	565706	OK
dwh	dwh	fct_factv_ant_deu_2015_06	574923	574924	OK
dwh	dwh	fct_factv_ant_deu_2015_07	581281	581282	OK
dwh	dwh	fct_factv_ant_deu_2015_08	594932	594933	OK
dwh	dwh	fct_factv_ant_deu_2015_09	606928	606929	OK
dwh	dwh	fct_factv_ant_deu_2015_10	614952	614953	OK
dwh	dwh	fct_factv_ant_deu_2015_11	626267	626268	OK
dwh	dwh	fct_factv_ant_deu_2015_12	634592	634593	OK
dwh	dwh	fct_factv_ant_deu_2016_01	651645	651646	OK
dwh	dwh	fct_factv_ant_deu_2016_02	666380	666381	OK
dwh	dwh	fct_factv_ant_deu_2016_03	676078	676079	OK
dwh	dwh	fct_indicador	0	1	OK
dwh	dwh	fct_indicador_2005_01	652870	652871	OK
dwh	dwh	fct_indicador_2005_02	672378	672379	OK
dwh	dwh	fct_indicador_2005_03	673575	673576	OK
dwh	dwh	fct_indicador_2005_04	682381	682382	OK
dwh	dwh	fct_indicador_2005_05	693391	693392	OK
dwh	dwh	fct_indicador_2005_06	699069	699070	OK
dwh	dwh	fct_indicador_2005_07	703010	703011	OK
dwh	dwh	fct_indicador_2005_08	710955	710956	OK
dwh	dwh	fct_indicador_2005_09	714323	714324	OK
dwh	dwh	fct_indicador_2005_10	719564	719565	OK
dwh	dwh	fct_indicador_2005_11	735565	735566	OK
dwh	dwh	fct_indicador_2005_12	752720	752721	OK
dwh	dwh	fct_indicador_2006_01	753955	753956	OK
dwh	dwh	fct_indicador_2006_02	756639	756640	OK
dwh	dwh	fct_indicador_2006_03	758931	758932	OK
dwh	dwh	fct_indicador_2006_04	777954	777955	OK
dwh	dwh	fct_indicador_2006_05	822332	822333	OK
dwh	dwh	fct_indicador_2006_06	855159	855160	OK
dwh	dwh	fct_indicador_2006_07	878184	878185	OK
dwh	dwh	fct_indicador_2006_08	950733	950734	OK
dwh	dwh	fct_indicador_2006_09	1018888	1018889	OK
dwh	dwh	fct_indicador_2006_10	1063517	1063518	OK
dwh	dwh	fct_indicador_2006_11	1154277	1154278	OK
dwh	dwh	fct_indicador_2006_12	1222552	1222553	OK
dwh	dwh	fct_indicador_2007_01	1300593	1300594	OK
dwh	dwh	fct_indicador_2007_02	1381209	1381210	OK
dwh	dwh	fct_indicador_2007_03	1440942	1440943	OK
dwh	dwh	fct_indicador_2007_04	1489312	1489313	OK
dwh	dwh	fct_indicador_2007_05	1542202	1542203	OK
dwh	dwh	fct_indicador_2007_06	1614094	1614095	OK
dwh	dwh	fct_indicador_2007_07	1675544	1675545	OK
dwh	dwh	fct_indicador_2007_08	1697934	1697935	OK
dwh	dwh	fct_indicador_2007_09	1765059	1765060	OK
dwh	dwh	fct_indicador_2007_10	1828981	1828982	OK
dwh	dwh	fct_indicador_2007_11	1889751	1889752	OK
dwh	dwh	fct_indicador_2007_12	1970726	1970727	OK
dwh	dwh	fct_indicador_2008_01	2028303	2028304	OK
dwh	dwh	fct_indicador_2008_02	2085960	2085961	OK
dwh	dwh	fct_indicador_2008_03	2147119	2147120	OK
dwh	dwh	fct_indicador_2008_04	2162026	2162027	OK
dwh	dwh	fct_indicador_2008_05	2192212	2192213	OK
dwh	dwh	fct_indicador_2008_06	2255499	2255500	OK
dwh	dwh	fct_indicador_2008_07	2322466	2322467	OK
dwh	dwh	fct_indicador_2008_08	2393643	2393644	OK
dwh	dwh	fct_indicador_2008_09	2450249	2450250	OK
dwh	dwh	fct_indicador_2008_10	2499468	2499469	OK
dwh	dwh	fct_indicador_2008_11	2555673	2555674	OK
dwh	dwh	fct_indicador_2008_12	2600192	2600193	OK
dwh	dwh	fct_indicador_2009_01	2647573	2647574	OK
dwh	dwh	fct_indicador_2009_02	2688398	2688399	OK
dwh	dwh	fct_indicador_2009_03	2714972	2714973	OK
dwh	dwh	fct_indicador_2009_04	2743728	2743729	OK
dwh	dwh	fct_indicador_2009_05	2773018	2773019	OK
dwh	dwh	fct_indicador_2009_06	2801716	2801717	OK
dwh	dwh	fct_indicador_2009_07	2816572	2816573	OK
dwh	dwh	fct_indicador_2009_08	2825501	2825502	OK
dwh	dwh	fct_indicador_2009_09	2830906	2830907	OK
dwh	dwh	fct_indicador_2009_10	2834548	2834549	OK
dwh	dwh	fct_indicador_2009_11	2837426	2837427	OK
dwh	dwh	fct_indicador_2009_12	2839279	2839280	OK
dwh	dwh	fct_indicador_2010_01	2841595	2841596	OK
dwh	dwh	fct_indicador_2010_02	2844339	2844340	OK
dwh	dwh	fct_indicador_2010_03	2846141	2846142	OK
dwh	dwh	fct_indicador_2010_04	2848178	2848179	OK
dwh	dwh	fct_indicador_2010_05	2855666	2855667	OK
dwh	dwh	fct_indicador_2010_06	2866431	2866432	OK
dwh	dwh	fct_indicador_2010_07	2871919	2871920	OK
dwh	dwh	fct_indicador_2010_08	2874022	2874023	OK
dwh	dwh	fct_indicador_2010_09	2882593	2882594	OK
dwh	dwh	fct_indicador_2010_10	2900131	2900132	OK
dwh	dwh	fct_indicador_2010_11	2909958	2909959	OK
dwh	dwh	fct_indicador_2010_12	2919873	2919874	OK
dwh	dwh	fct_indicador_2011_01	2931926	2931927	OK
dwh	dwh	fct_indicador_2011_02	2942378	2942379	OK
dwh	dwh	fct_indicador_2011_03	2954821	2954822	OK
dwh	dwh	fct_indicador_2011_04	2965894	2965895	OK
dwh	dwh	fct_indicador_2011_05	2976658	2976659	OK
dwh	dwh	fct_indicador_2011_06	2987042	2987043	OK
dwh	dwh	fct_indicador_2011_07	2997776	2997777	OK
dwh	dwh	fct_indicador_2011_08	3017003	3017004	OK
dwh	dwh	fct_indicador_2011_09	3035817	3035818	OK
dwh	dwh	fct_indicador_2011_10	3063285	3063286	OK
dwh	dwh	fct_indicador_2011_11	3136411	3136412	OK
dwh	dwh	fct_indicador_2011_12	3106002	3106003	OK
dwh	dwh	fct_indicador_2012_01	3123220	3123221	OK
dwh	dwh	fct_indicador_2012_02	3253840	3253841	OK
dwh	dwh	fct_indicador_2012_03	3165988	3165989	OK
dwh	dwh	fct_indicador_2012_04	3180045	3180046	OK
dwh	dwh	fct_indicador_2012_05	3198435	3198436	OK
dwh	dwh	fct_indicador_2012_06	3213933	3213934	OK
dwh	dwh	fct_indicador_2012_07	3228541	3228542	OK
dwh	dwh	fct_indicador_2012_08	3245401	3245402	OK
dwh	dwh	fct_indicador_2012_09	3256892	3256893	OK
dwh	dwh	fct_indicador_2012_10	3271613	3271614	OK
dwh	dwh	fct_indicador_2012_11	3285943	3285944	OK
dwh	dwh	fct_indicador_2012_12	3306056	3306057	OK
dwh	dwh	fct_indicador_2013_01	3324489	3324490	OK
dwh	dwh	fct_indicador_2013_02	3336521	3336522	OK
dwh	dwh	fct_indicador_2013_03	3356311	3356312	OK
dwh	dwh	fct_indicador_2013_04	3391200	3391201	OK
dwh	dwh	fct_indicador_2013_05	3400929	3400930	OK
dwh	dwh	fct_indicador_2013_06	3411494	3411495	OK
dwh	dwh	fct_indicador_2013_07	3423580	3423581	OK
dwh	dwh	fct_indicador_2013_08	3436298	3436299	OK
dwh	dwh	fct_indicador_2013_09	3448843	3448844	OK
dwh	dwh	fct_indicador_2013_10	3460681	3460682	OK
dwh	dwh	fct_indicador_2013_11	3470835	3470836	OK
dwh	dwh	fct_indicador_2013_12	3479317	3479318	OK
dwh	dwh	fct_indicador_2014_01	3487522	3487523	OK
dwh	dwh	fct_indicador_2014_02	3499293	3499294	OK
dwh	dwh	fct_indicador_2014_03	3505672	3505673	OK
dwh	dwh	fct_indicador_2014_04	3511592	3511593	OK
dwh	dwh	fct_indicador_2014_05	3516471	3516472	OK
dwh	dwh	fct_indicador_2014_06	3524273	3524274	OK
dwh	dwh	fct_indicador_2014_07	3532487	3532488	OK
dwh	dwh	fct_indicador_2014_08	3545837	3545838	OK
dwh	dwh	fct_indicador_2014_09	3557193	3557194	OK
dwh	dwh	fct_indicador_2014_10	3572346	3572347	OK
dwh	dwh	fct_indicador_2014_11	3584565	3584566	OK
dwh	dwh	fct_indicador_2014_12	3598744	3598745	OK
dwh	dwh	fct_indicador_2015_01	3613027	3613028	OK
dwh	dwh	fct_indicador_2015_02	3627191	3627192	OK
dwh	dwh	fct_indicador_2015_03	3638229	3638230	OK
dwh	dwh	fct_indicador_2015_04	3652446	3652447	OK
dwh	dwh	fct_indicador_2015_05	3666739	3666740	OK
dwh	dwh	fct_indicador_2015_06	3690738	3690739	OK
dwh	dwh	fct_indicador_2015_07	3705729	3705730	OK
dwh	dwh	fct_indicador_2015_08	3721967	3721968	OK
dwh	dwh	fct_indicador_2015_09	3737595	3737596	OK
dwh	dwh	fct_indicador_2015_10	3751351	3751352	OK
dwh	dwh	fct_indicador_2015_11	3765917	3765918	OK
dwh	dwh	fct_indicador_2015_12	3779502	3779503	OK
dwh	dwh	fct_indicador_2016_01	3791671	3791672	OK
dwh	dwh	fct_indicador_2016_02	3800609	3800610	OK
dwh	dwh	fct_indicador_2016_03	3813196	3813197	OK
dwh	dwh	fct_infomart_agentes	0	1	OK
dwh	dwh	fct_infomart_agentes_2014_08	2327335	2327336	OK
dwh	dwh	fct_infomart_agentes_2014_09	2321818	2321819	OK
dwh	dwh	fct_infomart_agentes_2014_10	2163311	2163312	OK
dwh	dwh	fct_infomart_agentes_2014_11	1405080	1405081	OK
dwh	dwh	fct_infomart_campana	0	1	OK
dwh	dwh	fct_infomart_campana_2014_08	82719	82720	OK
dwh	dwh	fct_infomart_campana_2014_09	55669	55670	OK
dwh	dwh	fct_infomart_campana_2014_10	16845	16846	OK
